,date,BIDU,isPartial
22,2014-05-23,44.620000000000005,False
23,2014-05-24,37.72,False
24,2014-05-25,37.260000000000005,False
25,2014-05-26,43.7,False
26,2014-05-27,44.160000000000004,False
27,2014-05-28,42.78,False
28,2014-05-29,40.940000000000005,False
29,2014-05-30,44.160000000000004,False
30,2014-05-31,37.260000000000005,False
0,2014-06-01,36.19,False
1,2014-06-02,41.36,False
2,2014-06-03,44.65,False
3,2014-06-04,34.309999999999995,False
4,2014-06-05,42.3,False
5,2014-06-06,39.01,False
6,2014-06-07,32.9,False
7,2014-06-08,36.66,False
8,2014-06-09,47.0,False
9,2014-06-10,41.83,False
10,2014-06-11,36.19,False
11,2014-06-12,29.139999999999997,False
12,2014-06-13,31.02,False
13,2014-06-14,36.66,False
14,2014-06-15,32.9,False
15,2014-06-16,40.419999999999995,False
16,2014-06-17,34.309999999999995,False
17,2014-06-18,40.89,False
18,2014-06-19,34.78,False
19,2014-06-20,35.72,False
20,2014-06-21,32.9,False
21,2014-06-22,32.43,False
22,2014-06-23,39.48,False
23,2014-06-24,34.78,False
24,2014-06-25,39.48,False
25,2014-06-26,38.54,False
26,2014-06-27,35.72,False
27,2014-06-28,27.259999999999998,False
28,2014-06-29,26.79,False
29,2014-06-30,36.19,False
0,2014-07-01,48.6,False
1,2014-07-02,38.34,False
2,2014-07-03,40.5,False
3,2014-07-04,34.56,False
4,2014-07-05,32.940000000000005,False
5,2014-07-06,34.02,False
6,2014-07-07,37.260000000000005,False
7,2014-07-08,38.34,False
8,2014-07-09,36.18,False
9,2014-07-10,43.2,False
10,2014-07-11,41.040000000000006,False
11,2014-07-12,29.160000000000004,False
12,2014-07-13,28.080000000000002,False
13,2014-07-14,41.580000000000005,False
14,2014-07-15,39.96,False
15,2014-07-16,41.040000000000006,False
16,2014-07-17,38.88,False
17,2014-07-18,46.440000000000005,False
18,2014-07-19,34.56,False
19,2014-07-20,27.540000000000003,False
20,2014-07-21,39.96,False
21,2014-07-22,43.2,False
22,2014-07-23,44.28,False
23,2014-07-24,54.0,False
24,2014-07-25,45.36,False
25,2014-07-26,34.56,False
26,2014-07-27,33.480000000000004,False
27,2014-07-28,50.220000000000006,False
28,2014-07-29,44.28,False
29,2014-07-30,42.660000000000004,False
30,2014-07-31,43.74,False
0,2014-08-01,45.5,False
1,2014-08-02,40.5,False
2,2014-08-03,39.5,False
3,2014-08-04,44.0,False
4,2014-08-05,49.0,False
5,2014-08-06,49.5,False
6,2014-08-07,46.5,False
7,2014-08-08,38.5,False
8,2014-08-09,29.5,False
9,2014-08-10,25.5,False
10,2014-08-11,38.5,False
11,2014-08-12,37.0,False
12,2014-08-13,42.0,False
13,2014-08-14,46.5,False
14,2014-08-15,38.0,False
15,2014-08-16,31.5,False
16,2014-08-17,35.0,False
17,2014-08-18,50.0,False
18,2014-08-19,40.0,False
19,2014-08-20,37.5,False
20,2014-08-21,37.0,False
21,2014-08-22,32.5,False
22,2014-08-23,30.0,False
23,2014-08-24,27.0,False
24,2014-08-25,42.5,False
25,2014-08-26,36.5,False
26,2014-08-27,37.0,False
27,2014-08-28,39.5,False
28,2014-08-29,36.0,False
29,2014-08-30,32.5,False
30,2014-08-31,25.5,False
0,2014-09-01,49.0,False
1,2014-09-02,41.65,False
2,2014-09-03,44.1,False
3,2014-09-04,40.67,False
4,2014-09-05,46.06,False
5,2014-09-06,35.28,False
6,2014-09-07,32.83,False
7,2014-09-08,39.69,False
8,2014-09-09,42.14,False
9,2014-09-10,40.67,False
10,2014-09-11,43.61,False
11,2014-09-12,38.22,False
12,2014-09-13,38.22,False
13,2014-09-14,30.87,False
14,2014-09-15,43.61,False
15,2014-09-16,38.71,False
16,2014-09-17,40.18,False
17,2014-09-18,47.04,False
18,2014-09-19,47.53,False
19,2014-09-20,39.2,False
20,2014-09-21,32.339999999999996,False
21,2014-09-22,45.57,False
22,2014-09-23,40.67,False
23,2014-09-24,48.51,False
24,2014-09-25,47.04,False
25,2014-09-26,40.67,False
26,2014-09-27,33.32,False
27,2014-09-28,31.36,False
28,2014-09-29,46.55,False
29,2014-09-30,41.65,False
0,2014-10-01,39.01,False
1,2014-10-02,41.36,False
2,2014-10-03,43.239999999999995,False
3,2014-10-04,31.959999999999997,False
4,2014-10-05,25.849999999999998,False
5,2014-10-06,37.129999999999995,False
6,2014-10-07,36.19,False
7,2014-10-08,36.66,False
8,2014-10-09,39.48,False
9,2014-10-10,33.37,False
10,2014-10-11,37.129999999999995,False
11,2014-10-12,28.2,False
12,2014-10-13,43.239999999999995,False
13,2014-10-14,45.12,False
14,2014-10-15,34.309999999999995,False
15,2014-10-16,34.78,False
16,2014-10-17,39.949999999999996,False
17,2014-10-18,33.37,False
18,2014-10-19,30.549999999999997,False
19,2014-10-20,35.25,False
20,2014-10-21,43.239999999999995,False
21,2014-10-22,38.54,False
22,2014-10-23,35.25,False
23,2014-10-24,43.71,False
24,2014-10-25,28.2,False
25,2014-10-26,23.029999999999998,False
26,2014-10-27,35.72,False
27,2014-10-28,46.059999999999995,False
28,2014-10-29,41.36,False
29,2014-10-30,47.0,False
30,2014-10-31,40.89,False
0,2014-11-01,35.519999999999996,False
1,2014-11-02,34.56,False
2,2014-11-03,48.0,False
3,2014-11-04,41.28,False
4,2014-11-05,40.8,False
5,2014-11-06,43.199999999999996,False
6,2014-11-07,40.8,False
7,2014-11-08,24.0,False
8,2014-11-09,28.32,False
9,2014-11-10,42.72,False
10,2014-11-11,46.08,False
11,2014-11-12,41.76,False
12,2014-11-13,43.68,False
13,2014-11-14,37.92,False
14,2014-11-15,26.88,False
15,2014-11-16,33.12,False
16,2014-11-17,37.92,False
17,2014-11-18,36.48,False
18,2014-11-19,44.16,False
19,2014-11-20,36.96,False
20,2014-11-21,45.6,False
21,2014-11-22,36.0,False
22,2014-11-23,24.96,False
23,2014-11-24,36.0,False
24,2014-11-25,41.76,False
25,2014-11-26,37.44,False
26,2014-11-27,41.28,False
27,2014-11-28,34.08,False
28,2014-11-29,30.72,False
29,2014-11-30,27.36,False
0,2014-12-01,48.0,False
1,2014-12-02,41.28,False
2,2014-12-03,38.879999999999995,False
3,2014-12-04,34.56,False
4,2014-12-05,36.48,False
5,2014-12-06,27.84,False
6,2014-12-07,29.279999999999998,False
7,2014-12-08,36.48,False
8,2014-12-09,35.519999999999996,False
9,2014-12-10,39.36,False
10,2014-12-11,39.839999999999996,False
11,2014-12-12,35.519999999999996,False
12,2014-12-13,30.72,False
13,2014-12-14,29.759999999999998,False
14,2014-12-15,39.839999999999996,False
15,2014-12-16,37.92,False
16,2014-12-17,36.0,False
17,2014-12-18,38.4,False
18,2014-12-19,39.36,False
19,2014-12-20,35.04,False
20,2014-12-21,29.279999999999998,False
21,2014-12-22,42.239999999999995,False
22,2014-12-23,38.4,False
23,2014-12-24,29.759999999999998,False
24,2014-12-25,27.36,False
25,2014-12-26,36.48,False
26,2014-12-27,32.16,False
27,2014-12-28,35.04,False
28,2014-12-29,42.239999999999995,False
29,2014-12-30,40.32,False
30,2014-12-31,43.199999999999996,False
0,2015-01-01,36.0,False
1,2015-01-02,48.0,False
2,2015-01-03,38.4,False
3,2015-01-04,34.08,False
4,2015-01-05,44.64,False
5,2015-01-06,45.12,False
6,2015-01-07,38.4,False
7,2015-01-08,36.0,False
8,2015-01-09,37.92,False
9,2015-01-10,37.44,False
10,2015-01-11,32.64,False
11,2015-01-12,40.8,False
12,2015-01-13,42.72,False
13,2015-01-14,41.28,False
14,2015-01-15,39.36,False
15,2015-01-16,41.28,False
16,2015-01-17,30.24,False
17,2015-01-18,28.32,False
18,2015-01-19,38.879999999999995,False
19,2015-01-20,36.48,False
20,2015-01-21,39.36,False
21,2015-01-22,37.44,False
22,2015-01-23,38.879999999999995,False
23,2015-01-24,36.0,False
24,2015-01-25,28.32,False
25,2015-01-26,39.839999999999996,False
26,2015-01-27,42.72,False
27,2015-01-28,36.0,False
28,2015-01-29,41.28,False
29,2015-01-30,39.36,False
30,2015-01-31,32.16,False
0,2015-02-01,34.83,False
1,2015-02-02,37.41,False
2,2015-02-03,36.55,False
3,2015-02-04,34.4,False
4,2015-02-05,34.4,False
5,2015-02-06,33.97,False
6,2015-02-07,28.81,False
7,2015-02-08,30.099999999999998,False
8,2015-02-09,34.83,False
9,2015-02-10,33.97,False
10,2015-02-11,37.41,False
11,2015-02-12,39.99,False
12,2015-02-13,39.13,False
13,2015-02-14,30.96,False
14,2015-02-15,27.52,False
15,2015-02-16,29.24,False
16,2015-02-17,29.669999999999998,False
17,2015-02-18,35.26,False
18,2015-02-19,43.0,False
19,2015-02-20,35.26,False
20,2015-02-21,32.25,False
21,2015-02-22,30.53,False
22,2015-02-23,37.41,False
23,2015-02-24,38.7,False
24,2015-02-25,38.7,False
25,2015-02-26,35.26,False
26,2015-02-27,36.55,False
27,2015-02-28,28.38,False
0,2015-03-01,33.12,False
1,2015-03-02,42.239999999999995,False
2,2015-03-03,36.0,False
3,2015-03-04,36.48,False
4,2015-03-05,35.519999999999996,False
5,2015-03-06,36.0,False
6,2015-03-07,29.279999999999998,False
7,2015-03-08,30.72,False
8,2015-03-09,40.8,False
9,2015-03-10,33.6,False
10,2015-03-11,38.879999999999995,False
11,2015-03-12,35.04,False
12,2015-03-13,37.44,False
13,2015-03-14,27.36,False
14,2015-03-15,29.279999999999998,False
15,2015-03-16,34.56,False
16,2015-03-17,36.96,False
17,2015-03-18,35.04,False
18,2015-03-19,33.6,False
19,2015-03-20,48.0,False
20,2015-03-21,29.279999999999998,False
21,2015-03-22,26.4,False
22,2015-03-23,36.48,False
23,2015-03-24,38.879999999999995,False
24,2015-03-25,37.44,False
25,2015-03-26,38.4,False
26,2015-03-27,37.44,False
27,2015-03-28,28.32,False
28,2015-03-29,24.96,False
29,2015-03-30,33.12,False
30,2015-03-31,34.56,False
0,2015-04-01,38.54,False
1,2015-04-02,34.309999999999995,False
2,2015-04-03,27.259999999999998,False
3,2015-04-04,26.79,False
4,2015-04-05,29.61,False
5,2015-04-06,37.599999999999994,False
6,2015-04-07,37.599999999999994,False
7,2015-04-08,37.129999999999995,False
8,2015-04-09,40.419999999999995,False
9,2015-04-10,35.25,False
10,2015-04-11,32.9,False
11,2015-04-12,29.61,False
12,2015-04-13,41.36,False
13,2015-04-14,47.0,False
14,2015-04-15,35.72,False
15,2015-04-16,44.65,False
16,2015-04-17,39.949999999999996,False
17,2015-04-18,29.139999999999997,False
18,2015-04-19,29.139999999999997,False
19,2015-04-20,34.78,False
20,2015-04-21,30.549999999999997,False
21,2015-04-22,35.72,False
22,2015-04-23,38.54,False
23,2015-04-24,38.07,False
24,2015-04-25,33.839999999999996,False
25,2015-04-26,28.669999999999998,False
26,2015-04-27,34.309999999999995,False
27,2015-04-28,44.65,False
28,2015-04-29,39.949999999999996,False
29,2015-04-30,43.239999999999995,False
0,2015-05-01,45.080000000000005,False
1,2015-05-02,46.0,False
2,2015-05-03,41.4,False
3,2015-05-04,46.0,False
4,2015-05-05,41.4,False
5,2015-05-06,36.34,False
6,2015-05-07,35.88,False
7,2015-05-08,38.18,False
8,2015-05-09,30.360000000000003,False
9,2015-05-10,26.68,False
10,2015-05-11,39.56,False
11,2015-05-12,40.02,False
12,2015-05-13,40.480000000000004,False
13,2015-05-14,35.88,False
14,2015-05-15,36.800000000000004,False
15,2015-05-16,34.04,False
16,2015-05-17,30.82,False
17,2015-05-18,45.080000000000005,False
18,2015-05-19,41.86,False
19,2015-05-20,40.480000000000004,False
20,2015-05-21,35.88,False
21,2015-05-22,38.64,False
22,2015-05-23,31.740000000000002,False
23,2015-05-24,29.44,False
24,2015-05-25,41.86,False
25,2015-05-26,35.42,False
26,2015-05-27,40.480000000000004,False
27,2015-05-28,40.940000000000005,False
28,2015-05-29,38.64,False
29,2015-05-30,33.58,False
30,2015-05-31,33.120000000000005,False
0,2015-06-01,44.160000000000004,False
1,2015-06-02,42.78,False
2,2015-06-03,37.72,False
3,2015-06-04,33.120000000000005,False
4,2015-06-05,40.02,False
5,2015-06-06,31.28,False
6,2015-06-07,35.42,False
7,2015-06-08,46.0,False
8,2015-06-09,38.18,False
9,2015-06-10,43.24,False
10,2015-06-11,40.480000000000004,False
11,2015-06-12,40.940000000000005,False
12,2015-06-13,34.96,False
13,2015-06-14,35.88,False
14,2015-06-15,40.940000000000005,False
15,2015-06-16,41.4,False
16,2015-06-17,41.86,False
17,2015-06-18,40.940000000000005,False
18,2015-06-19,40.940000000000005,False
19,2015-06-20,32.660000000000004,False
20,2015-06-21,33.58,False
21,2015-06-22,41.86,False
22,2015-06-23,42.78,False
23,2015-06-24,37.72,False
24,2015-06-25,38.64,False
25,2015-06-26,36.34,False
26,2015-06-27,32.2,False
27,2015-06-28,31.740000000000002,False
28,2015-06-29,44.160000000000004,False
29,2015-06-30,42.78,False
0,2015-07-01,43.68,False
1,2015-07-02,39.0,False
2,2015-07-03,36.92,False
3,2015-07-04,31.200000000000003,False
4,2015-07-05,30.68,False
5,2015-07-06,45.760000000000005,False
6,2015-07-07,42.120000000000005,False
7,2015-07-08,40.56,False
8,2015-07-09,36.92,False
9,2015-07-10,40.56,False
10,2015-07-11,30.68,False
11,2015-07-12,27.560000000000002,False
12,2015-07-13,40.04,False
13,2015-07-14,41.08,False
14,2015-07-15,40.04,False
15,2015-07-16,44.72,False
16,2015-07-17,40.04,False
17,2015-07-18,32.24,False
18,2015-07-19,29.12,False
19,2015-07-20,34.84,False
20,2015-07-21,34.84,False
21,2015-07-22,38.480000000000004,False
22,2015-07-23,43.68,False
23,2015-07-24,34.32,False
24,2015-07-25,28.6,False
25,2015-07-26,32.24,False
26,2015-07-27,50.96,False
27,2015-07-28,52.0,False
28,2015-07-29,43.160000000000004,False
29,2015-07-30,43.68,False
30,2015-07-31,43.160000000000004,False
0,2015-08-01,37.96,False
1,2015-08-02,31.200000000000003,False
2,2015-08-03,40.04,False
3,2015-08-04,33.28,False
4,2015-08-05,32.76,False
5,2015-08-06,32.76,False
6,2015-08-07,35.36,False
7,2015-08-08,27.560000000000002,False
8,2015-08-09,24.44,False
9,2015-08-10,32.24,False
10,2015-08-11,38.480000000000004,False
11,2015-08-12,35.88,False
12,2015-08-13,32.24,False
13,2015-08-14,35.36,False
14,2015-08-15,27.560000000000002,False
15,2015-08-16,25.48,False
16,2015-08-17,33.800000000000004,False
17,2015-08-18,36.4,False
18,2015-08-19,34.84,False
19,2015-08-20,50.96,False
20,2015-08-21,52.0,False
21,2015-08-22,27.560000000000002,False
22,2015-08-23,27.560000000000002,False
23,2015-08-24,37.44,False
24,2015-08-25,36.4,False
25,2015-08-26,33.28,False
26,2015-08-27,36.92,False
27,2015-08-28,31.720000000000002,False
28,2015-08-29,26.52,False
29,2015-08-30,24.96,False
30,2015-08-31,42.64,False
0,2015-09-01,45.589999999999996,False
1,2015-09-02,43.71,False
2,2015-09-03,39.48,False
3,2015-09-04,37.129999999999995,False
4,2015-09-05,33.839999999999996,False
5,2015-09-06,33.37,False
6,2015-09-07,32.43,False
7,2015-09-08,35.25,False
8,2015-09-09,37.129999999999995,False
9,2015-09-10,34.78,False
10,2015-09-11,34.309999999999995,False
11,2015-09-12,31.49,False
12,2015-09-13,27.729999999999997,False
13,2015-09-14,46.059999999999995,False
14,2015-09-15,44.18,False
15,2015-09-16,38.07,False
16,2015-09-17,38.07,False
17,2015-09-18,38.54,False
18,2015-09-19,32.43,False
19,2015-09-20,33.37,False
20,2015-09-21,47.0,False
21,2015-09-22,38.54,False
22,2015-09-23,43.71,False
23,2015-09-24,40.419999999999995,False
24,2015-09-25,43.239999999999995,False
25,2015-09-26,32.43,False
26,2015-09-27,29.139999999999997,False
27,2015-09-28,43.239999999999995,False
28,2015-09-29,44.18,False
29,2015-09-30,39.01,False
0,2015-10-01,45.6,False
1,2015-10-02,47.04,False
2,2015-10-03,31.68,False
3,2015-10-04,28.32,False
4,2015-10-05,38.879999999999995,False
5,2015-10-06,36.48,False
6,2015-10-07,38.4,False
7,2015-10-08,36.96,False
8,2015-10-09,36.96,False
9,2015-10-10,28.799999999999997,False
10,2015-10-11,24.96,False
11,2015-10-12,26.88,False
12,2015-10-13,36.48,False
13,2015-10-14,36.96,False
14,2015-10-15,38.879999999999995,False
15,2015-10-16,37.44,False
16,2015-10-17,28.32,False
17,2015-10-18,28.799999999999997,False
18,2015-10-19,40.8,False
19,2015-10-20,35.519999999999996,False
20,2015-10-21,39.36,False
21,2015-10-22,40.32,False
22,2015-10-23,40.8,False
23,2015-10-24,31.68,False
24,2015-10-25,31.68,False
25,2015-10-26,43.68,False
26,2015-10-27,42.72,False
27,2015-10-28,42.72,False
28,2015-10-29,48.0,False
29,2015-10-30,48.0,False
30,2015-10-31,33.6,False
0,2015-11-01,32.64,False
1,2015-11-02,37.92,False
2,2015-11-03,48.0,False
3,2015-11-04,38.4,False
4,2015-11-05,41.76,False
5,2015-11-06,45.12,False
6,2015-11-07,33.12,False
7,2015-11-08,31.2,False
8,2015-11-09,42.72,False
9,2015-11-10,37.44,False
10,2015-11-11,42.239999999999995,False
11,2015-11-12,40.8,False
12,2015-11-13,42.239999999999995,False
13,2015-11-14,32.16,False
14,2015-11-15,26.88,False
15,2015-11-16,33.6,False
16,2015-11-17,38.4,False
17,2015-11-18,44.64,False
18,2015-11-19,39.839999999999996,False
19,2015-11-20,35.04,False
20,2015-11-21,29.279999999999998,False
21,2015-11-22,33.12,False
22,2015-11-23,42.72,False
23,2015-11-24,40.8,False
24,2015-11-25,42.72,False
25,2015-11-26,40.8,False
26,2015-11-27,41.76,False
27,2015-11-28,37.44,False
28,2015-11-29,24.48,False
29,2015-11-30,38.879999999999995,False
0,2015-12-01,40.85,False
1,2015-12-02,36.12,False
2,2015-12-03,34.83,False
3,2015-12-04,37.41,False
4,2015-12-05,36.55,False
5,2015-12-06,27.09,False
6,2015-12-07,31.82,False
7,2015-12-08,38.269999999999996,False
8,2015-12-09,37.839999999999996,False
9,2015-12-10,36.12,False
10,2015-12-11,34.4,False
11,2015-12-12,28.38,False
12,2015-12-13,31.39,False
13,2015-12-14,39.13,False
14,2015-12-15,36.55,False
15,2015-12-16,36.12,False
16,2015-12-17,33.11,False
17,2015-12-18,32.68,False
18,2015-12-19,35.26,False
19,2015-12-20,29.24,False
20,2015-12-21,34.4,False
21,2015-12-22,35.69,False
22,2015-12-23,38.269999999999996,False
23,2015-12-24,26.23,False
24,2015-12-25,25.8,False
25,2015-12-26,35.26,False
26,2015-12-27,31.82,False
27,2015-12-28,42.14,False
28,2015-12-29,43.0,False
29,2015-12-30,37.41,False
30,2015-12-31,33.97,False
0,2016-01-01,30.42,False
1,2016-01-02,35.88,False
2,2016-01-03,32.76,False
3,2016-01-04,39.0,False
4,2016-01-05,33.93,False
5,2016-01-06,33.15,False
6,2016-01-07,34.71,False
7,2016-01-08,32.370000000000005,False
8,2016-01-09,28.080000000000002,False
9,2016-01-10,26.52,False
10,2016-01-11,32.370000000000005,False
11,2016-01-12,27.3,False
12,2016-01-13,37.83,False
13,2016-01-14,30.03,False
14,2016-01-15,29.25,False
15,2016-01-16,29.25,False
16,2016-01-17,23.01,False
17,2016-01-18,29.64,False
18,2016-01-19,31.98,False
19,2016-01-20,34.32,False
20,2016-01-21,28.470000000000002,False
21,2016-01-22,28.86,False
22,2016-01-23,21.84,False
23,2016-01-24,17.16,False
24,2016-01-25,28.470000000000002,False
25,2016-01-26,33.15,False
26,2016-01-27,28.080000000000002,False
27,2016-01-28,28.470000000000002,False
28,2016-01-29,26.91,False
29,2016-01-30,22.62,False
30,2016-01-31,23.01,False
0,2016-02-01,32.93,False
1,2016-02-02,30.34,False
2,2016-02-03,31.08,False
3,2016-02-04,28.12,False
4,2016-02-05,28.49,False
5,2016-02-06,20.72,False
6,2016-02-07,20.72,False
7,2016-02-08,20.35,False
8,2016-02-09,25.9,False
9,2016-02-10,27.75,False
10,2016-02-11,31.45,False
11,2016-02-12,32.93,False
12,2016-02-13,25.9,False
13,2016-02-14,22.57,False
14,2016-02-15,30.34,False
15,2016-02-16,30.71,False
16,2016-02-17,29.23,False
17,2016-02-18,28.12,False
18,2016-02-19,30.71,False
19,2016-02-20,26.64,False
20,2016-02-21,25.53,False
21,2016-02-22,29.6,False
22,2016-02-23,34.04,False
23,2016-02-24,31.08,False
24,2016-02-25,37.0,False
25,2016-02-26,36.26,False
26,2016-02-27,26.64,False
27,2016-02-28,24.419999999999998,False
28,2016-02-29,32.93,False
0,2016-03-01,33.82,False
1,2016-03-02,34.96,False
2,2016-03-03,31.54,False
3,2016-03-04,28.5,False
4,2016-03-05,23.56,False
5,2016-03-06,23.94,False
6,2016-03-07,33.06,False
7,2016-03-08,30.4,False
8,2016-03-09,32.3,False
9,2016-03-10,29.64,False
10,2016-03-11,29.26,False
11,2016-03-12,28.12,False
12,2016-03-13,22.42,False
13,2016-03-14,28.88,False
14,2016-03-15,31.92,False
15,2016-03-16,34.96,False
16,2016-03-17,33.06,False
17,2016-03-18,31.92,False
18,2016-03-19,29.26,False
19,2016-03-20,23.18,False
20,2016-03-21,38.0,False
21,2016-03-22,36.86,False
22,2016-03-23,31.54,False
23,2016-03-24,28.5,False
24,2016-03-25,23.56,False
25,2016-03-26,27.36,False
26,2016-03-27,27.740000000000002,False
27,2016-03-28,35.72,False
28,2016-03-29,33.44,False
29,2016-03-30,31.16,False
30,2016-03-31,31.92,False
0,2016-04-01,32.68,False
1,2016-04-02,26.22,False
2,2016-04-03,25.080000000000002,False
3,2016-04-04,33.44,False
4,2016-04-05,30.4,False
5,2016-04-06,29.64,False
6,2016-04-07,32.3,False
7,2016-04-08,30.4,False
8,2016-04-09,25.84,False
9,2016-04-10,27.36,False
10,2016-04-11,31.16,False
11,2016-04-12,26.22,False
12,2016-04-13,27.36,False
13,2016-04-14,28.12,False
14,2016-04-15,28.88,False
15,2016-04-16,26.6,False
16,2016-04-17,24.7,False
17,2016-04-18,31.16,False
18,2016-04-19,32.3,False
19,2016-04-20,31.16,False
20,2016-04-21,28.88,False
21,2016-04-22,25.080000000000002,False
22,2016-04-23,27.740000000000002,False
23,2016-04-24,25.080000000000002,False
24,2016-04-25,38.0,False
25,2016-04-26,32.68,False
26,2016-04-27,31.92,False
27,2016-04-28,32.68,False
28,2016-04-29,31.16,False
29,2016-04-30,26.22,False
0,2016-05-01,25.200000000000003,False
1,2016-05-02,36.0,False
2,2016-05-03,31.6,False
3,2016-05-04,23.200000000000003,False
4,2016-05-05,28.8,False
5,2016-05-06,30.0,False
6,2016-05-07,22.8,False
7,2016-05-08,20.0,False
8,2016-05-09,27.6,False
9,2016-05-10,31.6,False
10,2016-05-11,30.8,False
11,2016-05-12,28.400000000000002,False
12,2016-05-13,26.0,False
13,2016-05-14,18.400000000000002,False
14,2016-05-15,22.0,False
15,2016-05-16,32.0,False
16,2016-05-17,40.0,False
17,2016-05-18,32.0,False
18,2016-05-19,29.6,False
19,2016-05-20,39.6,False
20,2016-05-21,27.200000000000003,False
21,2016-05-22,24.0,False
22,2016-05-23,30.8,False
23,2016-05-24,27.6,False
24,2016-05-25,27.6,False
25,2016-05-26,19.6,False
26,2016-05-27,27.6,False
27,2016-05-28,21.200000000000003,False
28,2016-05-29,22.400000000000002,False
29,2016-05-30,28.400000000000002,False
30,2016-05-31,30.400000000000002,False
0,2016-06-01,37.24,False
1,2016-06-02,35.34,False
2,2016-06-03,33.44,False
3,2016-06-04,29.26,False
4,2016-06-05,28.88,False
5,2016-06-06,28.12,False
6,2016-06-07,32.3,False
7,2016-06-08,30.02,False
8,2016-06-09,29.26,False
9,2016-06-10,28.88,False
10,2016-06-11,27.36,False
11,2016-06-12,18.62,False
12,2016-06-13,30.78,False
13,2016-06-14,35.34,False
14,2016-06-15,38.0,False
15,2016-06-16,31.16,False
16,2016-06-17,28.5,False
17,2016-06-18,27.740000000000002,False
18,2016-06-19,25.080000000000002,False
19,2016-06-20,32.3,False
20,2016-06-21,35.72,False
21,2016-06-22,32.3,False
22,2016-06-23,27.740000000000002,False
23,2016-06-24,30.4,False
24,2016-06-25,25.84,False
25,2016-06-26,30.4,False
26,2016-06-27,36.86,False
27,2016-06-28,37.62,False
28,2016-06-29,30.02,False
29,2016-06-30,33.06,False
0,2016-07-01,41.0,False
1,2016-07-02,28.29,False
2,2016-07-03,25.419999999999998,False
3,2016-07-04,31.569999999999997,False
4,2016-07-05,29.93,False
5,2016-07-06,31.159999999999997,False
6,2016-07-07,29.52,False
7,2016-07-08,36.9,False
8,2016-07-09,28.7,False
9,2016-07-10,25.419999999999998,False
10,2016-07-11,31.569999999999997,False
11,2016-07-12,32.39,False
12,2016-07-13,36.08,False
13,2016-07-14,36.08,False
14,2016-07-15,31.159999999999997,False
15,2016-07-16,27.47,False
16,2016-07-17,24.189999999999998,False
17,2016-07-18,35.669999999999995,False
18,2016-07-19,36.08,False
19,2016-07-20,33.62,False
20,2016-07-21,33.62,False
21,2016-07-22,34.44,False
22,2016-07-23,26.24,False
23,2016-07-24,22.959999999999997,False
24,2016-07-25,33.62,False
25,2016-07-26,32.39,False
26,2016-07-27,34.44,False
27,2016-07-28,37.309999999999995,False
28,2016-07-29,32.39,False
29,2016-07-30,26.65,False
30,2016-07-31,25.83,False
0,2016-08-01,35.89,False
1,2016-08-02,34.78,False
2,2016-08-03,31.08,False
3,2016-08-04,33.3,False
4,2016-08-05,31.82,False
5,2016-08-06,27.009999999999998,False
6,2016-08-07,27.38,False
7,2016-08-08,30.34,False
8,2016-08-09,29.6,False
9,2016-08-10,20.72,False
10,2016-08-11,29.6,False
11,2016-08-12,31.08,False
12,2016-08-13,27.38,False
13,2016-08-14,19.61,False
14,2016-08-15,33.3,False
15,2016-08-16,32.56,False
16,2016-08-17,37.0,False
17,2016-08-18,28.49,False
18,2016-08-19,32.56,False
19,2016-08-20,22.57,False
20,2016-08-21,26.27,False
21,2016-08-22,31.82,False
22,2016-08-23,34.41,False
23,2016-08-24,35.15,False
24,2016-08-25,30.71,False
25,2016-08-26,29.97,False
26,2016-08-27,24.419999999999998,False
27,2016-08-28,24.79,False
28,2016-08-29,34.78,False
29,2016-08-30,32.56,False
30,2016-08-31,32.93,False
0,2016-09-01,29.580000000000002,False
1,2016-09-02,29.240000000000002,False
2,2016-09-03,23.12,False
3,2016-09-04,21.76,False
4,2016-09-05,34.0,False
5,2016-09-06,29.240000000000002,False
6,2016-09-07,21.42,False
7,2016-09-08,27.540000000000003,False
8,2016-09-09,28.560000000000002,False
9,2016-09-10,22.1,False
10,2016-09-11,23.8,False
11,2016-09-12,27.200000000000003,False
12,2016-09-13,28.900000000000002,False
13,2016-09-14,29.240000000000002,False
14,2016-09-15,23.12,False
15,2016-09-16,25.500000000000004,False
16,2016-09-17,19.720000000000002,False
17,2016-09-18,23.8,False
18,2016-09-19,30.94,False
19,2016-09-20,24.48,False
20,2016-09-21,27.200000000000003,False
21,2016-09-22,26.520000000000003,False
22,2016-09-23,28.220000000000002,False
23,2016-09-24,20.740000000000002,False
24,2016-09-25,17.68,False
25,2016-09-26,28.220000000000002,False
26,2016-09-27,25.840000000000003,False
27,2016-09-28,27.880000000000003,False
28,2016-09-29,27.880000000000003,False
29,2016-09-30,27.200000000000003,False
0,2016-10-01,21.08,False
1,2016-10-02,15.81,False
2,2016-10-03,22.94,False
3,2016-10-04,25.73,False
4,2016-10-05,28.52,False
5,2016-10-06,23.25,False
6,2016-10-07,23.56,False
7,2016-10-08,19.53,False
8,2016-10-09,24.49,False
9,2016-10-10,29.14,False
10,2016-10-11,22.94,False
11,2016-10-12,22.94,False
12,2016-10-13,22.63,False
13,2016-10-14,24.8,False
14,2016-10-15,22.63,False
15,2016-10-16,19.22,False
16,2016-10-17,21.08,False
17,2016-10-18,26.97,False
18,2016-10-19,24.18,False
